text,category,orig_idx
I have been charged an extra fee when buying from your store. Why is this?,card_payment_fee_charged,2623
Why am I seeing a direct debit thats not mine?,direct_debit_payment_not_recognised,4781
How limited is a virtual card?,disposable_card_limits,4353
"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please.",balance_not_updated_after_bank_transfer,8625
Why has my payment been reversed?,reverted_card_payment?,6749
I want to apply for a Visa card.,visa_or_mastercard,4118
"My card expires soon, will you send me one automatically?",card_about_to_expire,9582
Why check my identity?,why_verify_identity,3838
Why can't I take cash out of the ATM?,declined_cash_withdrawal,4935
There is payment showing that I didn't do.,card_payment_not_recognised,3516
Why are my withdrawals suddenly being declined?,declined_cash_withdrawal,4950
Is the identity check part of bank policy?,why_verify_identity,3781
How do I receive a disposable virtual card?,get_disposable_virtual_card,8449
What's the limit on total number of cards I can have?,getting_spare_card,7812
i cant seem to activate card,activate_my_card,9193
"I still haven't received my card after two weeks, is it lost?",card_arrival,11
Do you charge if I use a European bank card for top up?,top_up_by_card_charge,9077
Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,card_payment_fee_charged,2551
What is the process for activating my new card?,activate_my_card,9264
I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,pending_top_up,2051
"There must have been a mistake, why was I charged an extra pound?",extra_charge_on_statement,621
My account is showing a double charge.,transaction_charged_twice,6385
is there a limit on top ups,top_up_limits,2321
How long does it take for money to transfer?  I sent some to a friend and it hasn't gone through yet.,transfer_not_received_by_recipient,2741
Will my pin number be sent with my card?,get_physical_card,4071
Which locations can I withdraw money from?,atm_support,4607
I'd like to get another card,getting_spare_card,7893
"Is there something wrong with my top up I did an hour ago? it's still pending. I need that money, i cant afford to wait or have it come back to me.",pending_top_up,2037
i didnt do this charge,card_payment_not_recognised,3548
"Hello, I have noticed a problem on my recent withdrawal at the banks atm machine.  I made a transaction and upon receiving my funds from the machine, a fee was assessed to my withdrawal.  Are these types of transactions free of charge?",cash_withdrawal_charge,9490
Why won't cash come out of the ATM?,declined_cash_withdrawal,4925
"Hi. About two hours ago I made a transfer from my bank which is in the UK, but I don't see it yet! Would you check what's going on with it, please?",balance_not_updated_after_bank_transfer,8718
I didn't withdraw cash but I see that transaction on my app,cash_withdrawal_not_recognised,8930
The exchange rate is bad. Are you sure this is the exchange rate?,card_payment_wrong_exchange_rate,560
I made a bank transfer but it doesn't seem to have gone through?,balance_not_updated_after_bank_transfer,8710
I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.,cash_withdrawal_not_recognised,8914
How do I top up by cheque?,top_up_by_cash_or_cheque,7961
"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",failed_transfer,7555
How do I activate my card that just arrived?,activate_my_card,9337
I visited the ATM but got less money than what I requested. Why?,wrong_amount_of_cash_received,2502
The amount of cash I received did not match the amount I requested,wrong_amount_of_cash_received,2353
Can you explain why the ATM is giving me less money than what I asked for?,wrong_amount_of_cash_received,2500
What's wrong with my ID? I can't verify it.,unable_to_verify_identity,3951
How much could I top up?,top_up_limits,2295
"This company is bad, delete my account now.",terminate_account,6150
How come I can see an extra charge for my transfer?,transfer_fee_charged,7291
what cards can i use to add money to my account,supported_cards_and_currencies,2907
I used my card to top-up but the money is gone!,topping_up_by_card,4300
What is the top up code for?,verify_top_up,7780
Why is their a charge pending on my card still?,pending_card_payment,5129
I made a cash withdraw and it shows up as pending why is that?,pending_cash_withdrawal,866
I have no way to prove my identity.,unable_to_verify_identity,3930
What is taking so long with my refund?,Refund_not_showing_up,5749
Why did you revert my top-up?,top_up_reverted,3228
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",transfer_fee_charged,7265
How do I go about unlocking a pin?,pin_blocked,1704
Please assist me in activating the card.,activate_my_card,9218
"I used my card to top up, but now I don't see the money in my account.",topping_up_by_card,4263
What is your shipping policies for cards?,card_delivery_estimate,1043
"My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about.",extra_charge_on_statement,615
"I tried to access money earlier but the machine seems not to be working. After looking, the transaction actually shows to still being process. Can you find out what is going on here? I don't want to be charged for some money I never got.",pending_cash_withdrawal,768
I tried paying with my disposable virtual card earlier but it was rejected. What can I do to fix this?,virtual_card_not_working,8182
I need to exchange some foreign currency. What's the charge for doing that?,exchange_charge,9058
How can I track my card's delivery?,card_arrival,82
What types of top-up methods do you accept?,top_up_by_cash_or_cheque,7964
Help me to set up contactless payments.,contactless_not_working,1796
How do I link an existing card?,card_linking,178
It won't let me prove my identity.,unable_to_verify_identity,3971
Why is my card payment still listed as pending?,pending_card_payment,5171
"On my disposable card, is there a transaction limit?",disposable_card_limits,4452
"While getting cash, I was charged a fee.",cash_withdrawal_charge,9451
what is a virtual and how do i get one,getting_virtual_card,3089
Will my money be of equal value when I travel abroad?,exchange_rate,293
Why haven't I received a refund yet?,Refund_not_showing_up,5682
Why am I being charged certain fees? I noticed a fee after I withdrew some money for groceries earlier today.,cash_withdrawal_charge,9461
My top-up has been reverted and I would like to know why.,top_up_reverted,3219
